transID,corridorID,corridorName,direction,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStopsName,tapOutTime,stopEndSeq,hour_of_day,day_of_week,is_peak_hour,trip_duration_minutes
EQIN125V1R02EM,JAK.88,Terminal Tanjung Priok - Ancol Barat,0.0,Jln. Ancol Barat 1,-6.1294,106.82006,30,2023-04-11 07:26:32,Kel. Ancol,2023-04-11 07:52:57,35.0,7,Tuesday,True,26.416666666666668
OECM641G1K99ZI,1P,Senen - Blok M,1.0,Plaza Indonesia,-6.193733,106.8228,15,2023-04-11 09:33:11,IRTI,2023-04-11 11:28:18,23.0,9,Tuesday,True,115.11666666666666
XSNG704R1G98IC,JAK.17,Senen - Pulo Gadung,0.0,St. Gg. Sentiong,-6.185997,106.85083,42,2023-04-11 09:14:39,SDN Tanah Tinggi,2023-04-11 10:13:46,46.0,9,Tuesday,True,59.11666666666667
BXON842R6M47BY,JAK.20,Cawang UKI - Lubang Buaya,0.0,Transjakarta Pintu 1,-6.252682,106.87358,1,2023-04-11 06:50:21,Kel. Halim Perdana Kusuma,2023-04-11 07:36:18,22.0,6,Tuesday,True,45.95
PWJV525S0W06HG,4C,TU Gas - Bundaran Senayan,0.0,TU Gas,-6.19241,106.90489,0,2023-04-11 07:46:13,Polda Metro Jaya,2023-04-11 08:58:29,24.0,7,Tuesday,True,72.26666666666667
ADPL716F6B53DU,D11,Depok - BKN,0.0,D Mall,-6.387291,106.8273,2,2023-04-11 09:04:34,Komplek Pelni,2023-04-11 10:57:15,9.0,9,Tuesday,True,112.68333333333334
AKTZ913B4O67CD,M13,Puri Beta 2 - Tendean,1.0,Mayestik,-6.241921,106.79077,4,2023-04-11 09:45:48,Swadarma,2023-04-11 11:13:11,8.0,9,Tuesday,True,87.38333333333334
NKXR989G2G51YZ,JAK.02,Kampung Melayu - Duren Sawit,0.0,SDN Cipinang Besar Selatan,-6.233133,106.88262,13,2023-04-11 07:50:01,Sekolah Tunas Cemerlang,2023-04-11 09:13:54,30.0,7,Tuesday,True,83.88333333333334
CKQU517V4E82RB,JAK.51,Taman Kota - Budi Luhur,0.0,Jln. Al Hidayah Basmol,-6.163241,106.75058,46,2023-04-11 08:46:39,Jembatan Taman Kota,2023-04-11 10:12:25,51.0,8,Tuesday,True,85.76666666666667
EDCZ732Q5G56BV,6D,Stasiun Tebet - Karet via Underpass,1.0,Pos Polisi Satrio,-6.225044,106.82827,8,2023-04-11 06:22:51,Lotte Mall Kuningan 1,2023-04-11 08:02:10,10.0,6,Tuesday,True,99.31666666666666
YPBQ596E9Z05RN,JAK.06,Kampung Rambutan - Pondok Gede,1.0,Sbr. Gg. Swadaya Pagelarang,-6.302718,106.91662,31,2023-04-11 06:28:12,Gg. Rukun Lubang Buaya,2023-04-11 07:45:57,45.0,6,Tuesday,True,77.75
BLWJ624K0G08XE,12,Tanjung Priok - Pluit,0.0,Kali Besar Barat,-6.135355,106.81143,15,2023-04-11 06:43:07,Pluit,2023-04-11 08:01:07,18.0,6,Tuesday,True,78.0
WGDN468H3K47CV,M7B,BKN - Blok M,0.0,Rawa Barat,-6.238947,106.81624,21,2023-04-11 07:56:01,Kejaksaan Agung,2023-04-11 08:24:12,23.0,7,Tuesday,True,28.183333333333334
ENVH758D3N00CT,BW9,Monas - Pantai Indah Kapuk,0.0,IRTI,-6.1803,106.82618,0,2023-04-11 07:55:31,Food Street,2023-04-11 08:28:47,5.0,7,Tuesday,True,33.266666666666666
WGST641V7Y72DG,13,Ciledug - Tendean,1.0,Cipulir,-6.237818,106.76541,8,2023-04-11 06:22:45,JORR,2023-04-11 07:40:29,10.0,6,Tuesday,True,77.73333333333333
HYGT128G0D54DI,T11,Poris Plawad - Bundaran Senayan,1.0,Rukan Teuku Umar,-6.195499,106.62391,17,2023-04-11 08:04:43,Term. Poris Plawad,2023-04-11 08:41:28,23.0,8,Tuesday,True,36.75
QYCA697B2O91OG,JAK.31,,0.0,Jln. Bunga Cempaka II Cipete,-6.26868,106.80636,21,2023-04-11 06:42:49,Jln. Berlian II Pondok Labu,2023-04-11 07:21:10,43.0,6,Tuesday,True,38.35
GYTC934X4A93TH,13B,Puri Beta - Pancoran Barat,0.0,Rawa Barat,-6.238947,106.81624,12,2023-04-11 07:57:47,Pancoran Barat Arah Timur,2023-04-11 08:28:06,13.0,7,Tuesday,True,30.316666666666666
NIIU583P8J99JM,2E,Rusun Rawa Bebek - Kodamar,0.0,United Tractors 1,-6.18326,106.93243,19,2023-04-11 08:40:35,RS Mediros,2023-04-11 09:13:52,24.0,8,Tuesday,True,33.28333333333333
PAOD709K6N04GZ,JAK.118,Taman Waduk Papanggo - Kota Tua,1.0,Jembatan Item,-6.130078,106.85492,25,2023-04-11 06:04:42,Puskesmas Kel. Papanggo,2023-04-11 06:29:47,32.0,6,Tuesday,True,25.083333333333332
YYMH517H8L24HA,JAK.74,Terminal Rawamangun - Cipinang Muara,0.0,Sbr. Jln. H. Hanafi Cipinang,-6.22869,106.8933,2,2023-04-11 08:46:11,Sudin Pencatatan Sipil 1,2023-04-11 10:15:57,12.0,8,Tuesday,True,89.76666666666667
BIHF565L2Y59KU,6C,,0.0,UPT. LLHD 1,-6.22577,106.83507,6,2023-04-11 09:16:39,Karet Pedurenan 1,2023-04-11 10:24:40,19.0,9,Tuesday,True,68.01666666666667
NXHE922X2N52RB,13,Ciledug - Tendean,1.0,Seskoal,-6.238064,106.77121,7,2023-04-11 09:12:43,Swadarma,2023-04-11 09:45:13,9.0,9,Tuesday,True,32.5
BRDX794W1O45AD,5C,PGC - Juanda,0.0,Cawang Otista,-6.243607,106.86876,5,2023-04-11 07:59:51,Tegalan,2023-04-11 09:26:09,10.0,7,Tuesday,True,86.3
NJNR839V8Y40LC,4F,Pinang Ranti - Pulo Gadung,0.0,UNKRIS,-6.263734,106.91095,18,2023-04-11 07:54:34,Pospol Makasar,2023-04-11 09:50:34,24.0,7,Tuesday,True,116.0
OVDC272V6X85EV,JAK.45,Lebak Bulus - Ragunan,1.0,Badan Diklat Kejaksaan RI,-6.304295,106.82095,4,2023-04-11 07:12:24,Gg. Harapan I Jagakarsa,2023-04-11 07:38:29,15.0,7,Tuesday,True,26.083333333333332
ZCHT608Y4Y92RH,JAK.75,Cililitan - Kp. Pulo,0.0,Kel. Halim Perdana Kusuma,-6.267932,106.87743,23,2023-04-11 09:57:30,RPTRA Kampung Pulo Asri,2023-04-11 11:34:14,31.0,9,Tuesday,True,96.73333333333333
IGCU752E0X97KM,D31,Cinere - Kuningan,0.0,Perempatan Gandul,-6.33963,106.79332,5,2023-04-11 07:31:07,Kedubes Malaysia,2023-04-11 08:10:26,10.0,7,Tuesday,True,39.31666666666667
BOVZ640Z0C83AP,8M,S. Parman - Tanah Abang,1.0,Jln. Kapuas Cideng Barat,-6.175132,106.81166,6,2023-04-11 07:13:05,Simpang KH Hasyim Cideng Barat,2023-04-11 07:37:48,12.0,7,Tuesday,True,24.716666666666665
FJPY098F6G54MP,JAK.30,Grogol - Meruya via Roxy,1.0,Kel. Duri Kepa,-6.185225,106.77307,43,2023-04-11 07:27:30,Term. Grogol,2023-04-11 08:11:26,54.0,7,Tuesday,True,43.93333333333333
OXAS510B9C30GM,JAK.56,Grogol - Srengseng,0.0,Gg. CC Palmerah,-6.201889,106.7883,46,2023-04-11 07:06:50,Simpang Rawa Belong Sulaiman,2023-04-11 08:24:20,53.0,7,Tuesday,True,77.5
XJJP734B3Q68KD,M9,Pinang Ranti - Pluit,0.0,Cawang Ciliwung Arah Barat,-6.243292,106.86359,5,2023-04-11 06:28:32,Jembatan Besi,2023-04-11 08:26:58,20.0,6,Tuesday,True,118.43333333333334
HIOR200O9C56XD,JAK.07,Tanah Abang - Grogol via Tawakal,1.0,Simpang Mandala Selatan Timur,-6.17199,106.80098,16,2023-04-11 08:26:00,Jak Lingko Tanah Abang,2023-04-11 09:01:36,31.0,8,Tuesday,True,35.6
SFOB558J0N97MB,JAK.39,Kalimalang - Duren Sawit,1.0,Gereja HKBP Duren Sawit,-6.223308,106.91369,23,2023-04-11 07:10:18,Masjid Baiturrahman Duren Sawit,2023-04-11 08:03:43,30.0,7,Tuesday,True,53.416666666666664
NBBH672G8S83CX,L13E,Puri Beta - Kuningan (Express),0.0,Setiabudi Utara,-6.209189,106.830237,11,2023-04-11 06:09:17,Latuharhary,2023-04-11 06:50:41,12.0,6,Tuesday,True,41.4
XYDR934F6B29FP,JAK.25,Kp. Rambutan - Kalisari,0.0,Jln. Batas II Baru,-6.329867,106.85238,33,2023-04-11 08:34:57,Pesona Kalisari,2023-04-11 10:04:18,43.0,8,Tuesday,True,89.35
MUGU034D2F97BB,9N,Pinang Ranti - Pramuka,0.0,Garuda Taman Mini,-6.290154,106.88116,1,2023-04-11 08:00:40,BKN,2023-04-11 09:23:18,2.0,8,Tuesday,True,82.63333333333334
LVGV909F0P76WQ,JAK.27,Pulo Gebang - Rorotan,1.0,YPI Asyaadah,-6.191129,106.94382,34,2023-04-11 07:09:13,Gg. Bhakti Lingkar Timur,2023-04-11 07:42:36,39.0,7,Tuesday,True,33.38333333333333
UZMQ890W1F34BJ,11M,Rusun Rawa Bebek - Bukit Duri,0.0,Masjid As Sudairi,-6.220626,106.8591,15,2023-04-11 07:33:52,Masjid Attahiriyah,2023-04-11 08:53:38,16.0,7,Tuesday,True,79.76666666666667
HIPN178T9C51AQ,B21,Bekasi Timur - Cawang,1.0,BTC 2,-6.258258,107.0206,6,2023-04-11 08:02:25,Terminal Bekasi,2023-04-11 08:55:12,13.0,8,Tuesday,True,52.78333333333333
WQMP328K5F90YG,1B,Stasiun Palmerah - Tosari,1.0,Manggala Wanabakti,-6.204951,106.79963,6,2023-04-11 06:47:27,St. Palmerah,2023-04-11 07:36:27,7.0,6,Tuesday,True,49.0
ZXQK740C8K32JV,2P,Gondangdia - Senen,1.0,Graha Jasindo,-6.18492,106.835449,13,2023-04-11 08:15:05,Theresia,2023-04-11 09:29:23,23.0,8,Tuesday,True,74.3
PZZO206R2K66JR,8K,Batusari - Grogol,0.0,Suzuki Panjang Arteri,-6.191998,106.76896,3,2023-04-11 07:19:17,Univ. Tarumanegara 2,2023-04-11 09:09:08,21.0,7,Tuesday,True,109.85
BSAD558E1H48GC,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,KPP Pratama Pasar Rebo,-6.301337,106.86865,45,2023-04-11 08:44:51,Sbr. Akademi Farmasi Mahadhika,2023-04-11 10:44:44,54.0,8,Tuesday,True,119.88333333333334
XUBT375G6P00DV,10B,Rusun Cipinang Besar Selatan - Penas Kalimalang,0.0,Rusun Cipinang Besar Selatan,-6.231625,106.88288,0,2023-04-11 09:36:15,STMT Trisakti 2,2023-04-11 10:26:05,2.0,9,Tuesday,True,49.833333333333336
XEWR798T6B64QS,JAK.39,Kalimalang - Duren Sawit,0.0,Komplek Ddn Bintara Jaya,-6.242328,106.94271,29,2023-04-11 06:34:24,SMPN 252,2023-04-11 08:19:37,39.0,6,Tuesday,True,105.21666666666667
PVFE640R7K70QT,12H,Rusun Penjaringan - Penjaringan,1.0,Penjaringan,-6.126306,106.79203,0,2023-04-11 06:25:10,Rusun Penjaringan,2023-04-11 07:44:45,1.0,6,Tuesday,True,79.58333333333333
MVGO758J3W12ZI,10K,Tanjung Priok - Senen via Taman BMW,0.0,Atrium 2,-6.17687,106.84042,34,2023-04-11 09:58:04,RSPAD 3,2023-04-11 10:32:42,36.0,9,Tuesday,True,34.63333333333333
OASL493D5P18JH,7F,Kampung Rambutan - Juanda via Pasar Baru,1.0,Rawa Selatan,-6.173925,106.85809,4,2023-04-11 07:28:10,Pemuda Pramuka,2023-04-11 08:40:21,10.0,7,Tuesday,True,72.18333333333334
AENI763J5G94FM,JAK.77,Tanjung Priok - Jembatan Item,0.0,Jln. Dadap,-6.129073,106.85503,5,2023-04-11 09:09:00,Simpang Jln. Agung Permai 1,2023-04-11 10:17:26,17.0,9,Tuesday,True,68.43333333333334
KEDB602F3O06ES,JAK.27,Pulo Gebang - Rorotan,0.0,Sbr. YPI Asyaadah,-6.19093,106.94391,13,2023-04-11 07:58:51,Simpang Kaliabang Rorotan 1,2023-04-11 08:19:28,44.0,7,Tuesday,True,20.616666666666667
GWYB867P6V62CI,B13,Bekasi Barat - Blok M,0.0,Kejaksaan Agung,-6.2405,106.79844,11,2023-04-11 06:38:37,Blok M Jalur 4,2023-04-11 07:10:15,12.0,6,Tuesday,True,31.633333333333333
SRBX486X7Y17OS,JAK.29,Tanjung Priok - Sukapura,1.0,Kampung Budaya Betawi Sukapura,-6.142087,106.922,44,2023-04-11 09:42:19,Sbr. Kel. Sukapura,2023-04-11 11:09:27,48.0,9,Tuesday,True,87.13333333333334
XFSJ708P8K91QW,JAK.58,Cilincing - Rorotan,1.0,Komplek KPLP Marunda,-6.128493,106.95649,23,2023-04-11 07:35:35,Sbr. MIN 20 Jakarta,2023-04-11 08:03:55,29.0,7,Tuesday,True,28.333333333333332
SJNK773Y4Q16JR,12,Tanjung Priok - Pluit,0.0,Penjaringan,-6.126306,106.79203,17,2023-04-11 09:13:14,Pluit,2023-04-11 10:40:08,18.0,9,Tuesday,True,86.9
TVRE447C1N99DC,B13,Bekasi Barat - Blok M,0.0,Bekasi Barat,-6.250045,106.99167,4,2023-04-11 06:12:25,St. MRT Asean 1,2023-04-11 06:45:55,10.0,6,Tuesday,True,33.5
ARPR246I2L58HE,7Q,Blok M - PGC,0.0,Duren Tiga 1,-6.252132,106.82702,15,2023-04-11 08:16:50,Sbr. Kalibata Square,2023-04-11 09:56:46,26.0,8,Tuesday,True,99.93333333333334
PCEN970B8G28XY,1T,Cibubur - Balai Kota,0.0,Tosari 2,-6.198915,106.82295,10,2023-04-11 09:15:21,Bank Indonesia 2,2023-04-11 10:08:49,14.0,9,Tuesday,True,53.46666666666667
LHWQ218K6G91SQ,6V,Ragunan - Gelora Bung Karno,1.0,Pejaten,-6.278404,106.82972,12,2023-04-11 09:53:26,SMK 57,2023-04-11 10:19:06,14.0,9,Tuesday,True,25.666666666666668
WIOQ317E5W33HZ,JAK.45,Lebak Bulus - Ragunan,1.0,Jln. Pondok Labu 1A,-6.301927,106.79248,37,2023-04-11 08:16:31,SDN Lebak Bulus 01,2023-04-11 09:31:24,42.0,8,Tuesday,True,74.88333333333334
EFZB959H5R87XY,3H,Jelambar - Kota,0.0,Kali Besar Barat,-6.135355,106.81143,8,2023-04-11 09:45:03,Museum Fatahillah,2023-04-11 10:55:08,9.0,9,Tuesday,True,70.08333333333333
GLJS312D9G81JQ,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,1.0,Walikota Jakarta Timur 2,-6.212722,106.94472,3,2023-04-11 08:49:52,Flyover Radin Inten 1,2023-04-11 09:14:52,8.0,8,Tuesday,True,25.0
FLRF314I7P40GR,11K,Rusun Komarudin - Penggilingan,0.0,Walikota Jakarta Timur,-6.21254,106.94537,1,2023-04-11 08:09:32,Penggilingan,2023-04-11 09:32:07,2.0,8,Tuesday,True,82.58333333333333
OFDE573Y9C99YQ,6,Ragunan - Dukuh Atas 2,0.0,Kuningan Madya,-6.21341,106.8305,15,2023-04-11 07:18:43,Setiabudi Utara,2023-04-11 07:40:42,16.0,7,Tuesday,True,21.983333333333334
LFCW553C0H78AU,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,Simpang Raya Bogor Suci,-6.318777,106.86512,51,2023-04-11 07:13:38,Jln. H. Jusin Susukan,2023-04-11 08:45:22,53.0,7,Tuesday,True,91.73333333333333
IWQI765Q5H81BR,6H,Senen - Lebak Bulus,1.0,Selapa Polri,-6.286492,106.77119,1,2023-04-11 06:45:32,Cilandak,2023-04-11 07:05:56,5.0,6,Tuesday,True,20.4
UHZB070T0S67BO,JAK.59,Rawamangun - Tanah Merah,1.0,Mushola Al Jihad Perintis Kemerdekaan,-6.173541,106.89171,14,2023-04-11 08:12:25,Jln. Perjuangan Raya 3,2023-04-11 08:52:47,34.0,8,Tuesday,True,40.36666666666667
ACMZ663J4O29DT,8C,Kebayoran Lama - Tanah Abang,1.0,Tanah Abang 2,-6.181926,106.81409,4,2023-04-11 07:49:42,St. Karet,2023-04-11 09:38:42,15.0,7,Tuesday,True,109.0
WXEJ156J9X08WN,JAK.113,Rusun Sindang Koja - Kp. Sawah,0.0,Pertamina Marine III,-6.108387,106.90567,5,2023-04-11 06:48:10,Tanah Merdeka 2,2023-04-11 07:17:22,9.0,6,Tuesday,True,29.2
IGWS800Z6G55TU,6H,Senen - Lebak Bulus,0.0,Ampera 2,-6.292641,106.81563,42,2023-04-11 07:33:54,Lebak Bulus,2023-04-11 09:16:56,44.0,7,Tuesday,True,103.03333333333333
WKJH773S1H42HF,JAK.44,Andara - Stasiun Universitas Pancasila,0.0,Sbr. Sekolah Islam Al Azhar Jagakarsa,-6.330035,106.82621,25,2023-04-11 09:53:00,Gg. H. Tohir,2023-04-11 11:06:46,33.0,9,Tuesday,True,73.76666666666667
COGI608K9K97UU,JAK.56,Grogol - Srengseng,1.0,Jln. Daud I Sukabumi Utara,-6.206437,106.77434,7,2023-04-11 08:45:15,Simpang Tj. Duren Barat 2,2023-04-11 10:00:36,37.0,8,Tuesday,True,75.35
IWNP676X4X70WE,5C,PGC - Juanda,1.0,BKN,-6.257751,106.87,18,2023-04-11 07:04:18,PGC 2,2023-04-11 08:38:44,19.0,7,Tuesday,True,94.43333333333334
SWRI468V9X79CY,5F,Kampung Melayu - Tanah Abang,0.0,Flyover Kampung Melayu,-6.22506,106.86483,3,2023-04-11 08:53:07,UPT. LLHD 1,2023-04-11 09:20:48,11.0,8,Tuesday,True,27.683333333333334
ZLOQ639T3X58QS,JAK.04,Grogol - Tubagus Angke,1.0,RSJ Dr Soeharto Heerdjan,-6.162636,106.78956,5,2023-04-11 09:09:04,Sbr. Ps. Kb. Pisang,2023-04-11 09:57:55,17.0,9,Tuesday,True,48.85
NSVU832O7C37XL,2E,Rusun Rawa Bebek - Kodamar,1.0,Mushola Al Jihad Perintis Kemerdekaan,-6.173541,106.89171,2,2023-04-11 07:39:43,Jln. Kesadaran Pool Bus 1,2023-04-11 09:26:16,8.0,7,Tuesday,True,106.55
KFER381N9O72GG,JAK.07,Tanah Abang - Grogol via Tawakal,0.0,Jln. Tali Kota Bambu Selatan,-6.189326,106.79927,20,2023-04-11 08:59:02,Pospol Tomang 2,2023-04-11 10:29:58,36.0,8,Tuesday,True,90.93333333333334
INJG074O9O08CW,JAK.23,Senen - Pisangan Baru,0.0,Jln. Galur Sari Barat 2,-6.200101,106.864719,34,2023-04-11 09:42:08,SDN Utan Kayu Selatan 23 Pagi,2023-04-11 11:31:23,37.0,9,Tuesday,True,109.25
IPMW000F3G42NB,S11,BSD - Jelambar,0.0,Gading Serpong 1,-6.230729,106.64138,20,2023-04-11 09:19:59,Tol Kb. Jeruk 2,2023-04-11 10:50:35,24.0,9,Tuesday,True,90.6
MYYB808D2K77FM,JAK.31,Blok M - Andara,1.0,Sbr. BBPK Jakarta,-6.301958,106.79794,14,2023-04-11 08:22:35,Fatmawati 2,2023-04-11 10:01:08,19.0,8,Tuesday,True,98.55
QMOZ289R1G58PN,11Q,Kampung Melayu - Pulo Gebang via BKT,1.0,Penggilingan,-6.214132,106.93961,25,2023-04-11 08:13:35,Walikota Jakarta Timur,2023-04-11 09:43:54,26.0,8,Tuesday,True,90.31666666666666
BGOX583E7D08QQ,2A,Pulo Gadung - Rawa Buaya via Balai Kota,1.0,Taman Kota,-6.157176,106.75789,4,2023-04-11 07:55:17,Monas,2023-04-11 09:43:21,10.0,7,Tuesday,True,108.06666666666666
FKXW877P3P79NC,D31,Cinere - Kuningan,1.0,Perpustakaan Umum Daerah,-6.222302,106.83261,7,2023-04-11 08:15:13,Gedung Granadi,2023-04-11 09:12:10,9.0,8,Tuesday,True,56.95
QDWE736G3D27DJ,9H,Blok M - Universitas Indonesia,0.0,Brimob Pejaten Barat 2,-6.270925,106.84644,20,2023-04-11 08:18:02,Carrefour Pejaten Barat,2023-04-11 10:07:47,22.0,8,Tuesday,True,109.75
LWAC820P7G36TS,JAK.02,Kampung Melayu - Duren Sawit,0.0,Simpang Pondok Bambu Batas 1,-6.241476,106.90061,26,2023-04-11 06:17:15,Simpang BKT,2023-04-11 07:03:52,36.0,6,Tuesday,True,46.61666666666667
QZDQ436S2I28XT,JAK.10,Tanah Abang - Kota,0.0,Sbr. Sekolah Fajar Sion,-6.138169,106.81723,33,2023-04-11 09:33:39,Simpang Roa Malaka Selatan,2023-04-11 10:31:39,37.0,9,Tuesday,True,58.0
EVJO736X1X43RU,JAK.71,Kampung Rambutan - Pinang Ranti,0.0,Tanah Merdeka 1,-6.30813,106.8745,3,2023-04-11 09:13:16,SDN Dukuh 05,2023-04-11 09:44:59,11.0,9,Tuesday,True,31.716666666666665
AILC777K7C85DH,T21,Palem Semi - Bundaran Senayan,1.0,DPR MPR 2,-6.206314,106.80194,6,2023-04-11 09:13:05,Islamic,2023-04-11 10:42:16,10.0,9,Tuesday,True,89.18333333333334
MTUP655V7P92HY,M10,PGC 2 - Tanjung Priok,1.0,Cempaka Mas,-6.165888,106.8792,7,2023-04-11 08:31:19,PGC 2,2023-04-11 10:22:59,21.0,8,Tuesday,True,111.66666666666667
ZSAY018I6L37TW,JAK.22,Dwikora - Penas Kalimalang,0.0,Lion Center,-6.240451,106.87898,13,2023-04-11 07:09:30,Cawang Soetoyo 2,2023-04-11 08:37:00,15.0,7,Tuesday,True,87.5
DNUE254P1Y85GT,8,Lebak Bulus - Pasar Baru via Tomang,0.0,S Parman Podomoro City Arah Timur,-6.175799,106.79308,19,2023-04-11 06:02:01,Pasar Baru,2023-04-11 07:27:53,25.0,6,Tuesday,True,85.86666666666666
LANT258G3L91FV,L13E,Puri Beta - Kuningan (Express),0.0,Puri Beta 2,-6.230532,106.72371,0,2023-04-11 07:48:15,Patra Kuningan,2023-04-11 08:55:57,6.0,7,Tuesday,True,67.7
PWDW816X0M72MI,JAK.74,Terminal Rawamangun - Cipinang Muara,0.0,Nabawi Islamic School,-6.205542,106.89008,11,2023-04-11 06:29:36,Rukan Balai Pustaka,2023-04-11 08:03:15,17.0,6,Tuesday,True,93.65
VQHL063C5L13NF,JIS3,Harmoni - Jakarta International Stadium,0.0,Sunter Muara,-6.144072,106.85763,7,2023-04-11 07:02:22,Juanda,2023-04-11 08:39:56,11.0,7,Tuesday,True,97.56666666666666
QMHK541P2F05JH,JAK.44,Andara - Stasiun Universitas Pancasila,1.0,St. Universitas Pancasila,-6.339371,106.83396,3,2023-04-11 06:25:56,Sbr. SMAN 38,2023-04-11 06:50:41,5.0,6,Tuesday,True,24.75
NEGT798D1L12LA,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,0.0,Jln. Serdang,-6.228906,106.91459,6,2023-04-11 08:26:49,Perumnas Klender 2,2023-04-11 09:14:09,18.0,8,Tuesday,True,47.333333333333336
YMYN132R4S60YG,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,Jln. Bungur VIII Rambutan,-6.316023,106.88494,4,2023-04-11 07:06:36,Sbr. Gg. Nusa Indah Ciracas,2023-04-11 07:50:29,23.0,7,Tuesday,True,43.88333333333333
YPMG961H0S29JC,JAK.11,Tanah Abang - Kebayoran Lama,1.0,RS Medika Permata Hijau 3,-6.218375,106.77849,11,2023-04-11 08:58:53,Jln. EE Sukabumi Selatan,2023-04-11 09:52:22,15.0,8,Tuesday,True,53.483333333333334
QDJE158V8N68GP,6U,Blok M - Pasar Minggu,0.0,Transvision,-6.240036,106.82842,11,2023-04-11 09:41:45,Tendean 1,2023-04-11 10:54:28,12.0,9,Tuesday,True,72.71666666666667
PYFD856T2C15HX,JAK.48B,Stasiun Tebet - Kampung Melayu,0.0,Jln. Limo Jatinegara Timur,-6.223388,106.86808,14,2023-04-11 07:26:21,Sekolah Cahaya Sakti Otista I,2023-04-11 09:24:16,15.0,7,Tuesday,True,117.91666666666667
TTEB547I4S54HR,JAK.03,,0.0,Jln. Grafika,-6.290158,106.77095,1,2023-04-11 07:02:30,Graha Werdatama Pondok Labu,2023-04-11 07:34:55,20.0,7,Tuesday,True,32.416666666666664
NCNR106O7H73JI,5M,Kampung Melayu - Tanah Abang via Cikini,0.0,Slamet Riyadi 1,-6.208434,106.85904,7,2023-04-11 08:07:10,RSIA Bunda 2,2023-04-11 08:44:04,19.0,8,Tuesday,True,36.9
ZLLY796N6D32ZZ,M13,Puri Beta 2 - Tendean,1.0,JORR,-6.236104,106.75488,9,2023-04-11 09:46:10,Adam Malik,2023-04-11 10:51:35,10.0,9,Tuesday,True,65.41666666666667
UQPC842A5O67ND,JAK.38,Bulak Ringin - Kampung Rambutan,0.0,Jln. SMAN 99,-6.351933,106.8725,6,2023-04-11 09:50:14,Term. Kampung Rambutan,2023-04-11 11:09:54,30.0,9,Tuesday,True,79.66666666666667
IDGA197N4L72MA,9N,Pinang Ranti - Pramuka,0.0,Garuda Taman Mini,-6.290154,106.88116,1,2023-04-11 09:32:54,BKN,2023-04-11 10:48:14,2.0,9,Tuesday,True,75.33333333333333
RVGK701V3Z85QU,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,Gg. H. Seman Susukan,-6.327213,106.86898,22,2023-04-11 09:08:12,Jln. Suci Raya Bogor,2023-04-11 10:27:09,50.0,9,Tuesday,True,78.95
YUVY558M6L49QE,2P,Gondangdia - Senen,1.0,Sbr. KPAI,-6.189345,106.833207,17,2023-04-11 08:38:41,Sbr. Goethe Institute,2023-04-11 10:22:54,24.0,8,Tuesday,True,104.21666666666667
JPRR109Y3C65WF,6N,Ragunan - Blok M via Kemang,0.0,Sekolah Sumbangsih,-6.290013,106.8177,5,2023-04-11 09:50:12,Jln. Kemang 1,2023-04-11 10:50:23,21.0,9,Tuesday,True,60.18333333333333
UTPZ071V5N98DE,JAK.32,Lebak Bulus - Petukangan,0.0,Flyover Bintaro,-6.25748,106.76478,18,2023-04-11 06:34:57,Kolong Tol Jakarta Serpong 1,2023-04-11 07:21:55,19.0,6,Tuesday,True,46.96666666666667
PTJL242P8H14WC,11N,Rusun Cipinang Muara - Jatinegara,1.0,Sbr. LP Cipinang,-6.214403,106.88451,4,2023-04-11 09:19:48,Sbr. Jln. Cipinang Jaya,2023-04-11 10:26:50,5.0,9,Tuesday,True,67.03333333333333
SARN806M4T09LH,9D,Pasar Minggu - Tanah Abang,0.0,Jln. Taman Jatibaru Timur,-6.182778,106.8129,2,2023-04-11 06:42:00,Tanah Abang 2,2023-04-11 07:09:46,3.0,6,Tuesday,True,27.766666666666666
FAHS343R0I00NC,R1A,Pantai Maju - Kota,1.0,Al Mukhlisin,-6.128569,106.792084,11,2023-04-11 06:11:14,Ruko Cordoba 3,2023-04-11 07:51:35,36.0,6,Tuesday,True,100.35
JPGV610K1A67CE,5,Matraman Baru - Ancol,1.0,Budi Utomo,-6.166063,106.83906,5,2023-04-11 07:19:45,Pal Putih,2023-04-11 08:17:09,7.0,7,Tuesday,True,57.4
WIFK348H4O09HC,3B,Rusun Flamboyan - Cengkareng,0.0,Univ. Satyagama,-6.143228,106.7295,7,2023-04-11 08:54:00,Polsek Cengkareng 1,2023-04-11 09:41:50,9.0,8,Tuesday,True,47.833333333333336
NCWN272L7M75YB,JAK.50,Kalideres - Puri Kembangan,1.0,Jln. H. Komeng Duri Kosambi,-6.178974,106.7194,29,2023-04-11 08:46:54,Sbr. Green Puri,2023-04-11 09:58:26,36.0,8,Tuesday,True,71.53333333333333
